id_str,from_user,text,created_at,time,in_reply_to_user_id,user_followers_count,friends_count
1313289164872314883,Billfarly1,"@iIhamzada 2 *kali final seagames, @PSSI juara kah ? Udah masuk 100 top ranking football country kah ? Dampak natur… https://t.co/EDVtoITR3V",2022-06-09 16:13:07,2022-06-12 14:16:21,4739247200,7,8
626538423,fkhmlr,@Toto_sp Kira2 yg d maksud prestasi cemerlang itu macam mn ya pak? Juara aff apa gold medal seagames bgitu? 🥺 https://t.co/vjNmmDSftn,2022-06-09 15:55:05,2022-06-12 14:16:21,132740997,573,406
81463352,octadilaily,"@vocketfcID kayak timnas basket pas seagames kemaren
berkat ucapan semangat dari pak menteri 😅",2022-06-09 14:40:05,2022-06-12 14:16:21,1197894584249937921,574,425
246752125,m4tt_ms,@idextratime Kenapa pas seagames kemarin @PSSI gak buat artikel “SIAPA TOKOH UTAMA DIBALIK GAGALNYA TIMNAS SEPAK BO… https://t.co/UAdF4mFuTf,2022-06-09 14:23:25,2022-06-12 14:16:21,1222927522033094656,264,473
539824699,qonni_1121,"@RR_WUW Aamiin 🙏, efek surat2 soko fans after seagames deh",2022-06-09 13:31:46,2022-06-12 14:16:21,327781512,240,366
1308970892676997127,moonie1011,"@BadmintonTalk Jorji, mau kalah mau menang, gpp lag makasih udh mau buktiin kamu msih layak di pelatnas. benr2 ada… https://t.co/iPwv9DxcxU",2022-06-09 13:04:53,2022-06-12 14:16:21,2941773157,58,103
2414058013,HANTZadidas,@iIhamzada Seagames gmana hasilnya ? AFF gmana hasilnya ? Baru asia tenggara itu padahal baru ngelangkah tingkat as… https://t.co/njzSxZ26iy,2022-06-09 11:52:15,2022-06-12 14:16:21,4739247200,86,650
991578363427880960,kantahkabateng,"RT @atr_bpn: Segenap jajaran Kementerian ATR/BPN mengucapkan Selamat untuk Indonesia telah meraih peringkat ketiga pada SEA Games 2021.

Te…",2022-06-09 11:40:13,2022-06-12 14:16:21,,280,358
915665674617331712,ohsmfvr,@idextratime Siapa yang paling berperan dalam kegagalan indonesia meraih juara di aff dan seagames ?,2022-06-09 11:12:34,2022-06-12 14:16:21,1222927522033094656,179,538
2420744467,nesverland,"RT @nesverland: @ainurohman Negara dimana bola selalu di agung2kan, duit di banyak di gelontorkan disana, tapi dapet juara 1 aja jarang, ba…",2022-06-09 10:58:34,2022-06-12 14:16:21,,3095,642
2420744467,nesverland,"@ainurohman Negara dimana bola selalu di agung2kan, duit di banyak di gelontorkan disana, tapi dapet juara 1 aja ja… https://t.co/HY7Z6uTfaj",2022-06-09 10:58:20,2022-06-12 14:16:21,132276059,3095,642
805411762933616640,PhoenixWiccan14,RT @LintangSemar: Jujurly permainan timnas malam ini jauh lebih baik dibanding versi mereka sepanjang SeaGames kemaren. Marc Klok tingkat p…,2022-06-09 10:53:56,2022-06-12 14:16:21,,7486,7307
1364870879981674497,Buronan_Rezeki,@v_frontline_pc @persib @marcklok10 Aslu timnas alus eweuh eweuh si pemain si eta mah. Coba kamari seagames satilu tilu beban,2022-06-09 10:50:31,2022-06-12 14:16:21,272691370,1589,1536
1284001012722749440,gulokacanglegi,"@PSSI kemenangan atas kuwait kok di bilang karena iwan bule,  berarti kalah di semifinal seagames juga karena iwan… https://t.co/AIt65mFtw4",2022-06-09 10:22:35,2022-06-12 14:16:21,2363027508,74,89
1320719839,tjampolayy,"@Indostransfer Ini blm juga lolos putaran final loh,kebayang kalau kemarin juga jadi juara piala aff dan seagames😝 https://t.co/ut8brUKIGg",2022-06-09 10:06:39,2022-06-12 14:16:21,811427632336146433,299,434
2202684200,NYatiDjafar,@AnggaSugiantor6 @BadmintonTalk Klo tepat masak SeaGames aja gak bs juara 🤣.,2022-06-09 09:33:35,2022-06-12 14:16:21,1469565702033924098,46,13
78264462,pukisvansapee,"@BadmintonTalk PraMel saaad, padahal aku dukung kalian, comeback stronger you two 🔥🔥. RiPhit giliran main lawan Pra… https://t.co/rF2pvHH9XZ",2022-06-09 09:13:14,2022-06-12 14:16:21,2941773157,209,566
839510899,Yan_Gamba,@detikcom Hmmmm..baru menang lawan kuwait aja ini teh..blom lolos ke piala dunia atau dpt emas olimpiade..klo udah… https://t.co/8AlMZociUE,2022-06-09 09:05:49,2022-06-12 14:16:21,69183155,56,76
49918226,dedentea,"@idextratime Terus kegagalan Timnas raih medali emas SeaGames Vietnam kemaren gara2 siapa?

Ketuanya masih org yg sama kan?",2022-06-09 08:43:11,2022-06-12 14:16:21,1222927522033094656,47,38
1021292251,rizkyjanuarr,@CoachJustinL STY ini mantep kalo nunjukin dirinya pelatih kaya taktik &amp; adaptasi permainan lawan juga. walau di se… https://t.co/3Y3RFxq2nX,2022-06-09 07:31:06,2022-06-12 14:16:21,356049981,171,547
1416337614827757568,Fatganss,@fahtirxx Hasil nihil tuh gimana dah? Emang berapa turnamen si yang udah diikutin timnas? Itu di AFF runner up loh… https://t.co/v6lmgtxDUa,2022-06-09 04:40:53,2022-06-12 14:16:21,712258796567957504,2,46
1316725203586539521,LintangSemar,"@Bobby_jodi9 @himatululiyah1 Iya dewangga ini sepengelihatanku sepanjang seagames bikin ngumpat muluk 😅
Ga se oke pas AFF",2022-06-09 03:46:38,2022-06-12 14:16:21,1471025406081855488,187,254
72250690,victorianpm,"@setyodiwantoro Yg gw bingung Irianto, passing sering salah dr seagames tp selalu kepercayaan STY. Untung kmrn gol in 😂",2022-06-09 03:25:42,2022-06-12 14:16:21,185252175,221,151
